Name,Latitud,Longitud,Tipos
Vicente Aleixandre,40.44617,-3.71874,"['transit_station', 'point_of_interest', 'establishment']"
Marqués De Comillas,40.44548,-3.71982,"['transit_station', 'point_of_interest', 'establishment']"
Vicente Aleixandre,40.44676,-3.71861,"['transit_station', 'point_of_interest', 'establishment']"
Marqués De Comillas,40.44521,-3.71959,"['transit_station', 'point_of_interest', 'establishment']"
Vicente Aleixandre,40.44701999999999,-3.717840000000001,"['transit_station', 'point_of_interest', 'establishment']"
Gregorio Del Amo,40.44577,-3.721849999999999,"['transit_station', 'point_of_interest', 'establishment']"
Ramiro De Maeztu - Moreras,40.44883,-3.72079,"['transit_station', 'point_of_interest', 'establishment']"
Juan XXIII,40.44836999999999,-3.71698,"['transit_station', 'point_of_interest', 'establishment']"
Metro Ríos Rosas,40.4418037,-3.701597700000001,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Ríos Rosas,40.4417081,-3.7015825,"['transit_station', 'point_of_interest', 'establishment']"
Metro Ríos Rosas,40.4420837,-3.701434399999999,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Juan Zorrilla,40.44174,-3.70425,"['transit_station', 'point_of_interest', 'establishment']"
Ríos Rosas,40.44136750000001,-3.7015117,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']"
Cristóbal Bordiú - Santa Engracia,40.44316999999999,-3.703430000000001,"['transit_station', 'point_of_interest', 'establishment']"
Juan Zorrilla,40.44218,-3.70463,"['transit_station', 'point_of_interest', 'establishment']"
Bravo Murillo - Cristóbal Bordiú,40.44345,-3.70425,"['transit_station', 'point_of_interest', 'establishment']"
Alenza,40.44307729999999,-3.7008603,"['transit_station', 'point_of_interest', 'establishment']"
Santa Engracia - María De Guzmán,40.44415,-3.70254,"['transit_station', 'point_of_interest', 'establishment']"
Estadio Vallehermoso,40.44076999999999,-3.70876,"['transit_station', 'point_of_interest', 'establishment']"
Estadio Vallehermoso,40.44254,-3.70998,"['transit_station', 'point_of_interest', 'establishment']"
Vallehermoso - Islas Filipinas,40.44047,-3.708029999999999,"['transit_station', 'point_of_interest', 'establishment']"
Guzmán El Bueno - San Francisco De Sales,40.44291,-3.71191,"['transit_station', 'point_of_interest', 'establishment']"
Juan Zorrilla,40.44218,-3.70463,"['transit_station', 'point_of_interest', 'establishment']"
San Fco. de Sales - Andres Mellado,40.441335,-3.714595,"['transit_station', 'point_of_interest', 'establishment']"
San Fco. de Sales - Guzman el Bueno,40.44269,-3.712555,"['transit_station', 'point_of_interest', 'establishment']"
San Francisco De Sales,40.44146,-3.714779999999999,"['transit_station', 'point_of_interest', 'establishment']"
San Francisco De Sales,40.44121,-3.71441,"['transit_station', 'point_of_interest', 'establishment']"
Guzmán El Bueno - San Francisco De Sales,40.44247000000001,-3.7132,"['transit_station', 'point_of_interest', 'establishment']"
General Ampudia,40.44238,-3.71503,"['transit_station', 'point_of_interest', 'establishment']"
Melquíades Álvarez,40.44159,-3.71282,"['transit_station', 'point_of_interest', 'establishment']"
Melquíades Álvarez,40.44139,-3.712379999999999,"['transit_station', 'point_of_interest', 'establishment']"
Guzmán El Bueno - San Francisco De Sales,40.44292,-3.71265,"['transit_station', 'point_of_interest', 'establishment']"
Avenida Del Valle,40.4436,-3.71508,"['transit_station', 'point_of_interest', 'establishment']"
Guzmán El Bueno - San Francisco De Sales,40.44291,-3.71191,"['transit_station', 'point_of_interest', 'establishment']"
Islas Filipinas,40.4390676,-3.713774700000001,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']"
Metro Islas Filipinas,40.4392211,-3.7126558,"['transit_station', 'point_of_interest', 'establishment']"
Isaac Peral - Julian Romea,40.443025,-3.719265,"['transit_station', 'point_of_interest', 'establishment']"
Isaac Peral - Julián Romea,40.44296000000001,-3.71933,"['transit_station', 'point_of_interest', 'establishment']"
Isaac Peral - Julián Romea,40.44309000000001,-3.7192,"['transit_station', 'point_of_interest', 'establishment']"
Hospital Clínico,40.44074,-3.718139999999999,"['transit_station', 'point_of_interest', 'establishment']"
Isaac Peral - Hospital Clinico,40.44045,-3.71785,"['transit_station', 'point_of_interest', 'establishment']"
Hospital Clínico,40.44015,-3.71756,"['transit_station', 'point_of_interest', 'establishment']"
Cristo Rey - San Francisco De Sales,40.43992,-3.717040000000001,"['transit_station', 'point_of_interest', 'establishment']"
San Fco. de Sales - Pza. Cristo Rey,40.43982,-3.716885000000001,"['transit_station', 'point_of_interest', 'establishment']"
Álvarez De Castro - José Abascal,40.43833,-3.70255,"['transit_station', 'point_of_interest', 'establishment']"
Canal,40.43858280000001,-3.703778599999999,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Glorieta Álvarez De Castro,40.4366302,-3.702640999999999,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Glorieta Álvarez De Castro,40.4365682,-3.7027778,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Canal,40.4383905,-3.704171299999999,"['transit_station', 'point_of_interest', 'establishment']"
Canal,40.43821,-3.70434,"['transit_station', 'point_of_interest', 'establishment']"
Canal,40.43825079999999,-3.7043393,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']"
Bravo Murillo - Donoso Cortés,40.43667,-3.70444,"['transit_station', 'point_of_interest', 'establishment']"
José Abascal - Santa Engracia,40.43842,-3.700659999999999,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Santa Engracia - Bretón De Los Herreros,40.4394326,-3.7005711,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Álvarez De Castro - Eloy Gonzalo,40.43513720000001,-3.701946800000001,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Alonso Cano,40.4384244,-3.699356499999999,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']"
Vallehermoso - Cea Bermúdez,40.43804,-3.708259999999999,"['transit_station', 'point_of_interest', 'establishment']"
Cea Bermúdez,40.43873000000001,-3.7088,"['transit_station', 'point_of_interest', 'establishment']"
Vallehermoso - Donoso Cortés,40.43604,-3.7084,"['transit_station', 'point_of_interest', 'establishment']"
Galileo,40.43509,-3.70904,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Vallehermoso - Islas Filipinas,40.44047,-3.708029999999999,"['transit_station', 'point_of_interest', 'establishment']"
Galileo,40.43517,-3.71043,"['transit_station', 'point_of_interest', 'establishment']"
Metro Islas Filipinas,40.43876,-3.71302,"['transit_station', 'point_of_interest', 'establishment']"
Islas Filipinas,40.4390676,-3.713774700000001,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']"
Islas Filipinas,40.43905549999999,-3.712897,"['transit_station', 'point_of_interest', 'establishment']"
Metro Islas Philippines,40.438874,-3.712481099999999,"['transit_station', 'point_of_interest', 'establishment']"
Metro Islas Filipinas,40.4392211,-3.7126558,"['transit_station', 'point_of_interest', 'establishment']"
Guzmán El Bueno - Fernández De Los Ríos,40.4358039,-3.713179799999999,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Cristo Rey,40.4392802,-3.7159767,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Guzmán El Bueno - Fernández De Los Ríos,40.43532,-3.71345,"['transit_station', 'point_of_interest', 'establishment']"
Cristo Rey,40.4383482,-3.7176739,"['transit_station', 'point_of_interest', 'establishment']"
Cristo Rey - San Francisco De Sales,40.43972000000001,-3.71673,"['transit_station', 'point_of_interest', 'establishment']"
Isaac Peral - Pza. Cristo Rey,40.438455,-3.717775,"['transit_station', 'point_of_interest', 'establishment']"
San Fco. de Sales - Pza. Cristo Rey,40.43982,-3.716885000000001,"['transit_station', 'point_of_interest', 'establishment']"
Cristo Rey,40.4379634,-3.7179744,"['transit_station', 'point_of_interest', 'establishment']"
Cristo Rey,40.4384677,-3.7178931,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Isaac Peral - Pza. Cristo Rey,40.438455,-3.717775,"['transit_station', 'point_of_interest', 'establishment']"
Fundación Jiménez Diaz,40.4385468,-3.7189147,"['transit_station', 'point_of_interest', 'establishment']"
Cristo Rey,40.4379634,-3.7179744,"['transit_station', 'point_of_interest', 'establishment']"
Cristo Rey,40.4384677,-3.7178931,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Cristo Rey,40.4383482,-3.7176739,"['transit_station', 'point_of_interest', 'establishment']"
Moncloa,40.43593,-3.719529999999999,"['transit_station', 'point_of_interest', 'establishment']"
Moncloa,40.43580999999999,-3.71929,"['transit_station', 'point_of_interest', 'establishment']"
Isaac Peral - Fernandez de los Rios,40.435775,-3.718255,"['transit_station', 'point_of_interest', 'establishment']"
Junta Municipal Moncloa,40.4358745,-3.7183304,"['transit_station', 'point_of_interest', 'establishment']"
Junta Municipal Moncloa,40.43575999999999,-3.71809,"['transit_station', 'point_of_interest', 'establishment']"
Moncloa,40.43532869999999,-3.719284,"['transit_station', 'point_of_interest', 'establishment']"
Moncloa,40.4352791,-3.720340699999999,"['transit_station', 'point_of_interest', 'establishment']"
Pºruperto Chapí-moncloa,40.4352686,-3.720828300000001,"['transit_station', 'point_of_interest', 'establishment']"
Hospital Clínico,40.44015,-3.71756,"['transit_station', 'point_of_interest', 'establishment']"
San Fco. de Sales - Pza. Cristo Rey,40.43982,-3.716885000000001,"['transit_station', 'point_of_interest', 'establishment']"
Cristo Rey - San Francisco De Sales,40.43992,-3.717040000000001,"['transit_station', 'point_of_interest', 'establishment']"
Cristo Rey - San Francisco De Sales,40.43972000000001,-3.71673,"['transit_station', 'point_of_interest', 'establishment']"
Quevedo,40.43302,-3.7041,"['transit_station', 'point_of_interest', 'establishment']"
Gral. Alvarez Castro - Eloy Gonzalo,40.43464000000001,-3.701865,"['transit_station', 'point_of_interest', 'establishment']"
Quevedo,40.43409,-3.70312,"['transit_station', 'point_of_interest', 'establishment']"
Eloy Gonzalo,40.4341915,-3.7028287,"['transit_station', 'point_of_interest', 'establishment']"
Quevedo,40.43307,-3.70401,"['transit_station', 'point_of_interest', 'establishment']"
Quevedo,40.4329724,-3.7040924,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Álvarez De Castro - Eloy Gonzalo,40.43449,-3.70201,"['transit_station', 'point_of_interest', 'establishment']"
Quevedo,40.4332189,-3.7044703,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']"
Bravo Murillo - Quevedo,40.43476,-3.70444,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Álvarez De Castro - Eloy Gonzalo,40.43513720000001,-3.701946800000001,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Fuencarral - Alburquerque,40.4315428,-3.7034787,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Arapiles,40.43487,-3.70491,"['transit_station', 'point_of_interest', 'establishment']"
Fuencarral - Alburquerque,40.4313911,-3.703267599999999,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Arapiles,40.4338467,-3.706148099999999,"['transit_station', 'point_of_interest', 'establishment']"
Iglesia,40.43460779999999,-3.699779299999999,"['transit_station', 'point_of_interest', 'establishment']"
Estación de Iglesia,40.43475000000001,-3.699785,"['transit_station', 'point_of_interest', 'establishment']"
Iglesia,40.43486000000001,-3.69983,"['transit_station', 'point_of_interest', 'establishment']"
Mercado Vallehermoso,40.4340359,-3.7089767,"['transit_station', 'point_of_interest', 'establishment']"
Paola Sastre de la Calle,40.4344172,-3.710116,"['transit_station', 'point_of_interest', 'establishment']"
Galileo,40.43509,-3.70904,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Bobinado De Motores J Calle,40.4326849,-3.710334199999999,"['transit_station', 'point_of_interest', 'establishment']"
Arapiles,40.4338467,-3.706148099999999,"['transit_station', 'point_of_interest', 'establishment']"
Galileo,40.43517,-3.71043,"['transit_station', 'point_of_interest', 'establishment']"
Blasco De Garay - Centro Mayores,40.43395999999999,-3.711469999999999,"['transit_station', 'point_of_interest', 'establishment']"
Vallehermoso - Donoso Cortés,40.43604,-3.7084,"['transit_station', 'point_of_interest', 'establishment']"
Arapiles,40.43487,-3.70491,"['transit_station', 'point_of_interest', 'establishment']"
Guzmán El Bueno - Meléndez Valdés,40.4335843,-3.7133401,"['transit_station', 'point_of_interest', 'establishment']"
Guzmán El Bueno - Fernando El Católico,40.43436,-3.712910000000001,"['transit_station', 'point_of_interest', 'establishment']"
Guzmán El Bueno - Fernández De Los Ríos,40.43532,-3.71345,"['transit_station', 'point_of_interest', 'establishment']"
Blasco De Garay - Centro Mayores,40.43395999999999,-3.711469999999999,"['transit_station', 'point_of_interest', 'establishment']"
Guzmán El Bueno - Fernández De Los Ríos,40.4358039,-3.713179799999999,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Moncloa,40.43457,-3.71703,"['transit_station', 'point_of_interest', 'establishment']"
Arguelles,40.4308905,-3.7135327,"['transit_station', 'point_of_interest', 'establishment']"
Altamirano,40.4321458,-3.717184700000001,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Moncloa,40.4331899,-3.7176932,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Moncloa,40.4337928,-3.7178084,"['transit_station', 'point_of_interest', 'establishment']"
Fernández De Los Ríos - Hilarión Eslava,40.4354473,-3.7169291,"['transit_station', 'point_of_interest', 'establishment']"
Altamirano,40.43203380000001,-3.7174169,"['transit_station', 'point_of_interest', 'establishment']"
Bobinado De Motores J Calle,40.4326849,-3.710334199999999,"['transit_station', 'point_of_interest', 'establishment']"
Moncloa,40.43452979999999,-3.719083399999999,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']"
Pza. Moncloa,40.433839,-3.718584200000001,"['transit_station', 'point_of_interest', 'establishment']"
Moncloa,40.43532869999999,-3.719284,"['transit_station', 'point_of_interest', 'establishment']"
Moncloa,40.4338913,-3.7188625,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Moncloa - Ministerio Del Aire,40.43358,-3.71863,"['transit_station', 'point_of_interest', 'establishment']"
Princesa-moncloa,40.4341893,-3.7190954,"['transit_station', 'point_of_interest', 'establishment']"
Princesa-moncloa,40.4335617,-3.718605299999999,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Moncloa,40.43443549999999,-3.7192518,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
Intercambiador Moncloa,40.43444119999999,-3.7192391,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']"
